   0.0000000000000000e+00   2.7488899999999999e-01   0.0000000000000000e+00
   5.0070000000008719e-03   2.7488899999999999e-01   0.0000000000000000e+00
   9.9999999999997868e-03   2.7488899999999999e-01   0.0000000000000000e+00
   1.5000999999999820e-02   2.7488899999999999e-01   0.0000000000000000e+00
   2.0001000000000602e-02   2.7488899999999999e-01   0.0000000000000000e+00
   2.5007000000000446e-02   2.7379900000000001e-01   0.0000000000000000e+00
   3.0000000000001137e-02   2.7379900000000001e-01   0.0000000000000000e+00
   3.5007000000000232e-02   2.7270800000000001e-01   0.0000000000000000e+00
   4.0000000000000924e-02   2.7161700000000000e-01   0.0000000000000000e+00
   4.5007000000000019e-02   2.6943499999999998e-01   0.0000000000000000e+00
   5.0000000000000711e-02   2.6725399999999999e-01   0.0000000000000000e+00
   5.5006999999999806e-02   2.6507199999999997e-01   0.0000000000000000e+00
   6.0000000000000497e-02   2.6179900000000000e-01   3.1419999999999998e-03
   6.5006999999999593e-02   2.5852700000000001e-01   3.1419999999999998e-03
   7.0000000000000284e-02   2.5525399999999998e-01   3.1419999999999998e-03
   7.5007000000001156e-02   2.5089099999999998e-01   3.1419999999999998e-03
   8.0000000000000071e-02   2.4652800000000000e-01   3.1419999999999998e-03
   8.5001000000000104e-02   2.4216399999999999e-01   3.1419999999999998e-03
   9.0001000000000886e-02   2.3780100000000001e-01   3.1419999999999998e-03
   9.5007000000000730e-02   2.3234700000000000e-01   3.1419999999999998e-03
   9.9999999999999645e-02   2.2689300000000001e-01   3.1419999999999998e-03
   1.0500099999999968e-01   2.2143900000000000e-01   3.1419999999999998e-03
   1.1000100000000046e-01   2.1598400000000001e-01   3.1419999999999998e-03
   1.1500700000000030e-01   2.0943999999999999e-01   6.2830000000000004e-03
   1.2000000000000099e-01   2.0289499999999999e-01   6.2830000000000004e-03
   1.2500700000000009e-01   1.9635000000000000e-01   6.2830000000000004e-03
   1.3000000000000078e-01   1.8871399999999999e-01   6.2830000000000004e-03
   1.3500800000000091e-01   1.8107799999999999e-01   6.2830000000000004e-03
   1.4000000000000057e-01   1.7453299999999999e-01   6.2830000000000004e-03
   1.4500699999999966e-01   1.6689699999999999e-01   6.2830000000000004e-03
   1.5000000000000036e-01   1.5817000000000001e-01   6.2830000000000004e-03
   1.5500800000000048e-01   1.5053500000000000e-01   6.2830000000000004e-03
   1.6000000000000014e-01   1.4180799999999999e-01   6.2830000000000004e-03
   1.6500800000000027e-01   1.3308100000000000e-01   6.2830000000000004e-03
   1.7000100000000096e-01   1.2435499999999999e-01   6.2830000000000004e-03
   1.7500800000000005e-01   1.1562799999999999e-01   6.2830000000000004e-03
   1.8000100000000074e-01   1.0690100000000000e-01   6.2830000000000004e-03
   1.8500799999999984e-01   9.8174999999999998e-02   6.2830000000000004e-03
   1.8999999999999950e-01   8.9448000000000000e-02   6.2830000000000004e-03
   1.9500200000000056e-01   7.9630999999999993e-02   6.2830000000000004e-03
   2.0000199999999957e-01   7.0903999999999995e-02   6.2830000000000004e-03
   2.0500800000000119e-01   6.1087000000000002e-02   6.2830000000000004e-03
   2.1000100000000010e-01   5.1269000000000002e-02   6.2830000000000004e-03
   2.1500200000000014e-01   4.1452000000000003e-02   3.1419999999999998e-03
   2.2000200000000092e-01   3.2724999999999997e-02   3.1419999999999998e-03
   2.2500699999999973e-01   2.2907000000000000e-02   3.1419999999999998e-03
   2.3000099999999968e-01   1.3089999999999999e-02   3.1419999999999998e-03
   2.3500800000000055e-01   3.2720000000000002e-03   3.1419999999999998e-03
   2.4000099999999946e-01  -6.5449999999999996e-03   3.1419999999999998e-03
   2.4500800000000034e-01  -1.5272000000000001e-02   3.1419999999999998e-03
   2.5000100000000103e-01  -2.5089000000000000e-02   3.1419999999999998e-03
   2.5500800000000012e-01  -3.3815999999999999e-02   3.1419999999999998e-03
   2.6000100000000081e-01  -4.3632999999999998e-02   3.1419999999999998e-03
   2.6500799999999991e-01  -5.2359999999999997e-02   3.1419999999999998e-03
   2.7000100000000060e-01  -6.2177000000000003e-02   3.1419999999999998e-03
   2.7500799999999970e-01  -7.0903999999999995e-02   3.1419999999999998e-03
   2.8000100000000039e-01  -7.9630999999999993e-02   3.1419999999999998e-03
   2.8500799999999948e-01  -8.8357000000000005e-02   3.1419999999999998e-03
   2.9000100000000018e-01  -9.7084000000000004e-02   3.1419999999999998e-03
   2.9500200000000021e-01  -1.0471999999999999e-01   3.1419999999999998e-03
   3.0000200000000099e-01  -1.1344600000000001e-01   3.1419999999999998e-03
   3.0500800000000083e-01  -1.2108200000000000e-01   3.1419999999999998e-03
   3.1000099999999975e-01  -1.2871800000000000e-01   3.1419999999999998e-03
   3.1500199999999978e-01  -1.3635400000000000e-01   3.1419999999999998e-03
   3.2000200000000056e-01  -1.4399000000000001e-01   3.1419999999999998e-03
   3.2500800000000041e-01  -1.5053500000000000e-01   3.1419999999999998e-03
   3.3000100000000110e-01  -1.5817000000000001e-01   3.1419999999999998e-03
   3.3500200000000113e-01  -1.6471500000000000e-01   0.0000000000000000e+00
   3.4000200000000014e-01  -1.7126000000000000e-01   0.0000000000000000e+00
   3.4500799999999998e-01  -1.7671500000000001e-01   0.0000000000000000e+00
   3.5000100000000067e-01  -1.8216900000000000e-01   0.0000000000000000e+00
   3.5500200000000071e-01  -1.8762300000000001e-01   0.0000000000000000e+00
   3.6000199999999971e-01  -1.9307700000000000e-01   0.0000000000000000e+00
   3.6500799999999956e-01  -1.9853100000000001e-01   0.0000000000000000e+00
   3.7000100000000025e-01  -2.0289499999999999e-01   0.0000000000000000e+00
   3.7500200000000028e-01  -2.0725800000000000e-01   0.0000000000000000e+00
   3.8000300000000031e-01  -2.1052999999999999e-01   0.0000000000000000e+00
   3.8500800000000091e-01  -2.1489400000000000e-01   0.0000000000000000e+00
   3.9000099999999982e-01  -2.1816600000000000e-01   0.0000000000000000e+00
   3.9500800000000069e-01  -2.2034799999999999e-01   0.0000000000000000e+00
   4.0000099999999961e-01  -2.2362000000000001e-01   0.0000000000000000e+00
   4.0500800000000048e-01  -2.2580200000000000e-01  -3.1419999999999998e-03
   4.1000200000000042e-01  -2.2798399999999999e-01  -3.1419999999999998e-03
   4.1500300000000045e-01  -2.2907400000000000e-01  -3.1419999999999998e-03
   4.2000299999999946e-01  -2.3016500000000001e-01  -3.1419999999999998e-03
