  0.0000000000000000e+000 -0.0000000000000000e+000 -5.5920300000000001e-001
  4.9999999999998934e-003 -0.0000000000000000e+000 -5.5920300000000001e-001
  9.9999999999997868e-003 -0.0000000000000000e+000 -5.5606199999999995e-001
  1.4999999999999680e-002 -0.0000000000000000e+000 -5.5606199999999995e-001
  2.0000000000000462e-002 -0.0000000000000000e+000 -5.5291999999999997e-001
  2.5000000000000355e-002 -0.0000000000000000e+000 -5.4977900000000002e-001
  3.0000000000000249e-002 -0.0000000000000000e+000 -5.4349599999999998e-001
  3.5000000000000142e-002 -0.0000000000000000e+000 -5.3721200000000002e-001
  4.0000000000000036e-002 -0.0000000000000000e+000 -5.2778800000000003e-001
  4.4999999999999929e-002 -0.0000000000000000e+000 -5.1836300000000002e-001
  4.9999999999999822e-002 -0.0000000000000000e+000 -5.0893800000000000e-001
  5.4999999999999716e-002 -0.0000000000000000e+000 -4.9637199999999998e-001
  5.9999999999999609e-002 -0.0000000000000000e+000 -4.8380499999999999e-001
  6.5000000000000391e-002 -0.0000000000000000e+000 -4.6809699999999999e-001
  7.0000000000000284e-002 -0.0000000000000000e+000 -4.5238899999999999e-001
  7.5000000000000178e-002 -0.0000000000000000e+000 -4.3668099999999999e-001
  8.0000000000000071e-002 -0.0000000000000000e+000 -4.2097299999999999e-001
  8.4999999999999964e-002 -0.0000000000000000e+000 -4.0212399999999998e-001
  8.9999999999999858e-002 -0.0000000000000000e+000 -3.8327400000000000e-001
  9.4999999999999751e-002 -0.0000000000000000e+000 -3.6128300000000002e-001
  9.9999999999999645e-002 -0.0000000000000000e+000 -3.3929199999999998e-001
  1.0500000000000043e-001 -0.0000000000000000e+000 -3.1730100000000000e-001
  1.1000000000000032e-001 -0.0000000000000000e+000 -2.9531000000000002e-001
  1.1500000000000021e-001 -0.0000000000000000e+000 -2.7017700000000000e-001
  1.2000000000000011e-001 -0.0000000000000000e+000 -2.4504400000000001e-001
  1.2500000000000000e-001 -0.0000000000000000e+000 -2.1991100000000000e-001
  1.2999999999999989e-001 -0.0000000000000000e+000 -1.9477900000000001e-001
  1.3499999999999979e-001 -0.0000000000000000e+000 -1.6964599999999999e-001
  1.3999999999999968e-001 -0.0000000000000000e+000 -1.4451300000000000e-001
  1.4500000000000046e-001 -0.0000000000000000e+000 -1.1623900000000000e-001
  1.5000000000000036e-001 -0.0000000000000000e+000 -9.1106000000000006e-002
  1.5500000000000025e-001 -0.0000000000000000e+000 -6.5973000000000004e-002
  1.6000000000000014e-001 -0.0000000000000000e+000 -4.0841000000000002e-002
  1.6500000000000004e-001 -0.0000000000000000e+000 -1.2566000000000001e-002
  1.6999999999999993e-001 -0.0000000000000000e+000  1.2566000000000001e-002
  1.7499999999999982e-001 -0.0000000000000000e+000  3.7699000000000003e-002
  1.7999999999999972e-001 -0.0000000000000000e+000  6.2831999999999999e-002
  1.8499999999999961e-001 -0.0000000000000000e+000  8.7965000000000002e-002
  1.9000000000000039e-001 -0.0000000000000000e+000  1.0995600000000000e-001
  1.9500000000000028e-001 -0.0000000000000000e+000  1.3194700000000001e-001
  2.0000000000000018e-001 -0.0000000000000000e+000  1.5393799999999999e-001
  2.0500000000000007e-001 -0.0000000000000000e+000  1.7592900000000000e-001
  2.0999999999999996e-001 -0.0000000000000000e+000  1.9477900000000001e-001
  2.1499999999999986e-001 -0.0000000000000000e+000  2.1676999999999999e-001
