   0.0000000000000000e+00  -3.7524600000000002e-01  -1.5708000000000000e-02
   5.0069999999999837e-03  -3.7524600000000002e-01  -1.5708000000000000e-02
   9.9999999999997868e-03  -3.7415500000000002e-01  -1.5708000000000000e-02
   1.5006999999999771e-02  -3.7415500000000002e-01  -1.5708000000000000e-02
   1.9999999999999574e-02  -3.7306400000000001e-01  -1.5708000000000000e-02
   2.5006999999999557e-02  -3.7197300000000000e-01  -1.5708000000000000e-02
   3.0000000000000249e-02  -3.6979200000000001e-01  -1.5708000000000000e-02
   3.5007000000000232e-02  -3.6760999999999999e-01  -1.5708000000000000e-02
   4.0000000000000036e-02  -3.6433700000000002e-01  -1.5708000000000000e-02
   4.5001000000000069e-02  -3.5997400000000002e-01  -1.5708000000000000e-02
   4.9999999999999822e-02  -3.5561100000000001e-01  -1.5708000000000000e-02
   5.5000999999999856e-02  -3.5015700000000000e-01  -1.5708000000000000e-02
   6.0000999999999749e-02  -3.4361199999999997e-01  -1.5708000000000000e-02
   6.5006999999999593e-02  -3.3706700000000001e-01  -1.5708000000000000e-02
   7.0000000000000284e-02  -3.3052199999999998e-01  -1.5708000000000000e-02
   7.5007000000000268e-02  -3.2288600000000001e-01  -1.5708000000000000e-02
   8.0001000000000211e-02  -3.1415900000000002e-01  -1.5708000000000000e-02
   8.5007000000000055e-02  -3.0543300000000001e-01  -1.5708000000000000e-02
   8.9999999999999858e-02  -2.9561500000000002e-01  -1.5708000000000000e-02
   9.5006999999999842e-02  -2.8579800000000000e-01  -1.5708000000000000e-02
   9.9999999999999645e-02  -2.7488899999999999e-01  -1.5708000000000000e-02
   1.0500699999999963e-01  -2.6398100000000002e-01  -1.5708000000000000e-02
   1.1000099999999957e-01  -2.5198199999999998e-01  -1.5708000000000000e-02
   1.1500700000000030e-01  -2.3998300000000000e-01  -1.5708000000000000e-02
   1.2000000000000011e-01  -2.2689300000000001e-01  -1.5708000000000000e-02
   1.2500700000000009e-01  -2.1380299999999999e-01  -1.5708000000000000e-02
   1.2999999999999989e-01  -2.0071300000000000e-01  -1.5708000000000000e-02
   1.3500699999999988e-01  -1.8653200000000000e-01  -1.5708000000000000e-02
   1.4000099999999982e-01  -1.7235100000000000e-01  -1.5708000000000000e-02
   1.4500799999999980e-01  -1.5708000000000000e-01  -1.5708000000000000e-02
   1.5000099999999961e-01  -1.4180799999999999e-01  -1.5708000000000000e-02
   1.5500700000000034e-01  -1.2653600000000001e-01  -1.5708000000000000e-02
   1.6000100000000028e-01  -1.1017399999999999e-01  -1.5708000000000000e-02
   1.6500800000000027e-01  -9.3811000000000005e-02  -1.5708000000000000e-02
   1.7000100000000007e-01  -7.7449000000000004e-02  -1.5708000000000000e-02
   1.7500800000000005e-01  -6.1087000000000002e-02  -1.5708000000000000e-02
   1.8000099999999986e-01  -4.4724000000000000e-02  -1.5708000000000000e-02
   1.8500699999999970e-01  -2.7271000000000000e-02  -1.5708000000000000e-02
   1.9000099999999964e-01  -9.8169999999999993e-03  -1.5708000000000000e-02
   1.9500799999999963e-01   6.5449999999999996e-03  -1.5708000000000000e-02
   2.0000100000000032e-01   2.3997999999999998e-02  -1.5708000000000000e-02
   2.0500800000000030e-01   4.2542000000000003e-02  -1.5708000000000000e-02
   2.1000100000000010e-01   5.9996000000000001e-02  -1.5708000000000000e-02
   2.1500200000000014e-01   7.7449000000000004e-02  -1.5708000000000000e-02
   2.2000200000000003e-01   9.4902000000000000e-02  -1.5708000000000000e-02
   2.2500799999999987e-01   1.1235600000000000e-01  -1.5708000000000000e-02
   2.3000099999999968e-01   1.2980900000000001e-01  -1.5708000000000000e-02
   2.3500799999999966e-01   1.4726200000000000e-01  -1.5708000000000000e-02
   2.4000100000000035e-01   1.6471500000000000e-01  -1.5708000000000000e-02
   2.4500800000000034e-01   1.8216900000000000e-01  -1.5708000000000000e-02
   2.5000100000000014e-01   1.9962199999999999e-01  -1.2566000000000001e-02
   2.5500800000000012e-01   2.1598400000000001e-01  -1.2566000000000001e-02
   2.6000099999999993e-01   2.3234700000000000e-01  -1.2566000000000001e-02
   2.6500799999999991e-01   2.4870900000000001e-01  -1.2566000000000001e-02
   2.7000099999999971e-01   2.6507199999999997e-01  -1.2566000000000001e-02
   2.7500799999999970e-01   2.8143400000000002e-01  -1.2566000000000001e-02
   2.8000100000000039e-01   2.9670600000000003e-01  -1.2566000000000001e-02
   2.8500800000000037e-01   3.1197799999999998e-01  -1.2566000000000001e-02
   2.9000100000000018e-01   3.2724900000000001e-01  -9.4249999999999994e-03
   2.9500800000000016e-01   3.4143000000000001e-01  -9.4249999999999994e-03
   3.0000099999999996e-01   3.5561100000000001e-01  -9.4249999999999994e-03
   3.0500799999999995e-01   3.6870100000000000e-01  -9.4249999999999994e-03
   3.1000099999999975e-01   3.8288200000000000e-01  -9.4249999999999994e-03
   3.1500799999999973e-01   3.9488099999999998e-01  -9.4249999999999994e-03
   3.2000199999999968e-01   4.0797099999999997e-01  -6.2830000000000004e-03
   3.2500799999999952e-01   4.1997000000000001e-01  -6.2830000000000004e-03
   3.3000200000000035e-01   4.3087799999999998e-01  -6.2830000000000004e-03
   3.3500800000000019e-01   4.4287700000000002e-01  -6.2830000000000004e-03
   3.4000100000000000e-01   4.5269500000000001e-01  -3.1419999999999998e-03
   3.4500900000000012e-01   4.6251199999999998e-01  -3.1419999999999998e-03
   3.5000199999999992e-01   4.7233000000000003e-01  -3.1419999999999998e-03
   3.5500899999999991e-01   4.8105599999999998e-01  -3.1419999999999998e-03
   3.6000199999999971e-01   4.8978300000000002e-01   0.0000000000000000e+00
   3.6500899999999969e-01   4.9741900000000000e-01   0.0000000000000000e+00
   3.7000200000000039e-01   5.0396399999999997e-01   0.0000000000000000e+00
   3.7500800000000023e-01   5.1050899999999999e-01   0.0000000000000000e+00
   3.8000200000000017e-01   5.1705400000000001e-01   0.0000000000000000e+00
   3.8500900000000016e-01   5.2250799999999997e-01   3.1419999999999998e-03
   3.9000199999999996e-01   5.2687099999999998e-01   3.1419999999999998e-03
