  0.0000000000000000e+000  7.2540199999999999e-001 -2.1991000000000000e-002
  4.9999999999998934e-003  7.2540199999999999e-001 -2.1991000000000000e-002
  9.9999999999997868e-003  7.2540199999999999e-001 -2.1991000000000000e-002
  1.4999999999999680e-002  7.2540199999999999e-001 -2.1991000000000000e-002
  1.9999999999999574e-002  7.2540199999999999e-001 -2.1991000000000000e-002
  2.5000000000000355e-002  7.2431199999999996e-001 -2.1991000000000000e-002
  3.0000000000000249e-002  7.2431199999999996e-001 -2.1991000000000000e-002
  3.5000000000000142e-002  7.2322100000000000e-001 -2.1991000000000000e-002
  4.0000000000000036e-002  7.2322100000000000e-001 -2.1991000000000000e-002
  4.4999999999999929e-002  7.2213000000000005e-001 -2.1991000000000000e-002
  4.9999999999999822e-002  7.1994800000000003e-001 -2.1991000000000000e-002
  5.4999999999999716e-002  7.1885699999999997e-001 -2.1991000000000000e-002
  5.9999999999999609e-002  7.1667599999999998e-001 -2.1991000000000000e-002
  6.5000000000000391e-002  7.1340300000000001e-001 -2.1991000000000000e-002
  7.0000000000000284e-002  7.1122200000000002e-001 -2.1991000000000000e-002
  7.5000000000000178e-002  7.0685799999999999e-001 -2.1991000000000000e-002
  8.0000000000000071e-002  7.0249499999999998e-001 -2.1991000000000000e-002
  8.4999999999999964e-002  6.9704100000000002e-001 -2.1991000000000000e-002
  8.9999999999999858e-002  6.9049600000000000e-001 -2.1991000000000000e-002
  9.4999999999999751e-002  6.8286000000000002e-001 -2.1991000000000000e-002
  9.9999999999999645e-002  6.7413299999999998e-001 -2.1991000000000000e-002
  1.0500000000000043e-001  6.6540699999999997e-001 -2.1991000000000000e-002
  1.1000000000000032e-001  6.5449800000000002e-001 -2.1991000000000000e-002
  1.1500000000000021e-001  6.4468099999999995e-001 -2.1991000000000000e-002
  1.2000000000000011e-001  6.3268199999999997e-001 -2.1991000000000000e-002
  1.2500000000000000e-001  6.1959200000000003e-001 -2.1991000000000000e-002
  1.2999999999999989e-001  6.0650199999999999e-001 -2.1991000000000000e-002
  1.3499999999999979e-001  5.9232099999999999e-001 -2.1991000000000000e-002
  1.3999999999999968e-001  5.7704900000000003e-001 -2.1991000000000000e-002
  1.4499999999999957e-001  5.6068700000000005e-001 -2.1991000000000000e-002
  1.5000000000000036e-001  5.4432499999999995e-001 -2.1991000000000000e-002
  1.5500000000000025e-001  5.2687099999999998e-001 -2.1991000000000000e-002
  1.6000000000000014e-001  5.0832699999999997e-001 -2.1991000000000000e-002
  1.6500000000000004e-001  4.8978300000000002e-001 -2.1991000000000000e-002
  1.6999999999999993e-001  4.7014800000000001e-001 -2.1991000000000000e-002
  1.7499999999999982e-001  4.4942199999999999e-001 -2.1991000000000000e-002
  1.7999999999999972e-001  4.2869600000000002e-001 -2.1991000000000000e-002
  1.8499999999999961e-001  4.0797099999999997e-001 -2.1991000000000000e-002
  1.9000000000000039e-001  3.8506299999999999e-001 -2.1991000000000000e-002
  1.9500000000000028e-001  3.6324699999999999e-001 -2.1991000000000000e-002
  2.0000000000000018e-001  3.4033900000000000e-001 -2.1991000000000000e-002
